"url","dob","pob","birth_info","city"
"https://fr.wikipedia.org//wiki/Marc_Andrieu",1959-09-19,"Carmaux (France)	","Naissance	19 septembre 1959
à Carmaux (France)	","Carmaux"
"https://fr.wikipedia.org//wiki/Claude_Portolan",1960-12-16,"Auterive (France)	","Naissance	16 décembre 1960
à Auterive (France)	","Auterive"
"https://fr.wikipedia.org//wiki/Patrick_Serri%C3%A8re",1960-07-07,"Saint-Cloud","Naissance	
7 juillet 1960 
Saint-Cloud","Saint-Cloud"
"https://fr.wikipedia.org//wiki/Philippe_B%C3%A9rot",1965-01-29,"Tarbes (France)	","Naissance	29 janvier 1965
à Tarbes (France)	","Tarbes"
"https://fr.wikipedia.org//wiki/Alain_Carminati",1966-08-17,"Champagnole (France)	","Naissance	17 août 1966
à Champagnole (France)	","Champagnole"
"https://fr.wikipedia.org//wiki/Franck_Mesnel",1961-06-30,"Carrières-sur-Seine (France)	","Naissance	30 juin 1961
à Carrières-sur-Seine (France)	","Carrières-sur-Seine"
"https://fr.wikipedia.org//wiki/Pascal_Ondarts",1956-04-01,"Méharin (France)	","Naissance	1er avril 1956
à Méharin (France)	","Méharin"
"https://fr.wikipedia.org//wiki/Louis_Armary",1963-07-24,"Betpouey (France)	","Naissance	24 juillet 1963
à Betpouey (France)	","Betpouey"
"https://fr.wikipedia.org//wiki/Rodolphe_Modin",1959-03-26,"Gennevilliers (France)	","Naissance	26 mars 1959
à Gennevilliers (France)	","Gennevilliers"
"https://fr.wikipedia.org//wiki/Jean-Louis_Tolot",1957-06-13,"Montagnac-sur-Auvignon (France)	","Naissance	13 juin 1957
à Montagnac-sur-Auvignon (France)	","Montagnac-sur-Auvignon"
"https://fr.wikipedia.org//wiki/Karl_Janik",1960-01-12,"Oujda (Maroc)	","Naissance	12 janvier 1960
à Oujda (Maroc)	","Oujda"
"https://fr.wikipedia.org//wiki/Marc_C%C3%A9cillon",1959-07-30,"Bourgoin-Jallieu (France)	","Naissance	30 juillet 1959
à Bourgoin-Jallieu (France)	","Bourgoin-Jallieu"
"https://fr.wikipedia.org//wiki/Michel_Hondagn%C3%A9-Monge",1961-03-10,"Aflou","Naissance	
10 mars 1961 
Aflou","Aflou"
"https://fr.wikipedia.org//wiki/Gilles_Bourguignon",1964-01-31,"Évreux (France)	","Naissance	31 janvier 1964
à Évreux (France)	","Évreux"
"https://fr.wikipedia.org//wiki/Henri_Sanz_(rugby,_1963)",1963-01-17,"Versailles (France)	","Naissance	17 janvier 1963
à Versailles (France)	","Versailles"
"https://fr.wikipedia.org//wiki/Pierre_Arthapignet",1963-04-02,"Mauléon-Licharre (France)	","Naissance	2 avril 1963
à Mauléon-Licharre (France)	","Mauléon-Licharre"
"https://fr.wikipedia.org//wiki/Thierry_Devergie",1966-07-27,"Marseille (France)	","Naissance	27 juillet 1966
à Marseille (France)	","Marseille"
"https://fr.wikipedia.org//wiki/Marc_Dal_Maso",1967-02-14,"Escalans (France)	","Naissance	14 février 1967
à Escalans (France)	","Escalans"
"https://fr.wikipedia.org//wiki/Dominique_Bouet",1964-03-31,"Sort-en-Chalosse (France)	","Naissance	31 mars 1964
à Sort-en-Chalosse (France)	","Sort-en-Chalosse"
"https://fr.wikipedia.org//wiki/Philippe_Roug%C3%A9-Thomas",1961-08-01,"Lannemezan (France)	","Naissance	1er août 1961
à Lannemezan (France)	","Lannemezan"
"https://fr.wikipedia.org//wiki/Olivier_Roumat",1966-06-16,"Mont-de-Marsan (France)	","Naissance	16 juin 1966
à Mont-de-Marsan (France)	","Mont-de-Marsan"
"https://fr.wikipedia.org//wiki/Philippe_Benetton",1968-05-17,"Cahors (France)	","Naissance	17 mai 1968
à Cahors (France)	","Cahors"
"https://fr.wikipedia.org//wiki/Bernard_Lacombe_(rugby)",1963-02-08,"Rouen","Naissance	
8 février 1963 
Rouen","Rouen"
"https://fr.wikipedia.org//wiki/Marc_Pujolle",1962-09-18,"Nîmes","Naissance	
18 septembre 1962 
Nîmes","Nîmes"
"https://fr.wikipedia.org//wiki/Laurent_Seigne",1960-08-12,"Tulle (France)	","Naissance	12 août 1960
à Tulle (France)	","Tulle"
"https://fr.wikipedia.org//wiki/St%C3%A9phane_Weller",1966-06-13,"Juvisy-sur-Orge (France)	","Naissance	13 juin 1966
à Juvisy-sur-Orge (France)	","Juvisy-sur-Orge"
"https://fr.wikipedia.org//wiki/Thierry_Lacroix",1967-03-02,"Nogaro (France)	","Naissance	2 mars 1967
à Nogaro (France)	","Nogaro"
"https://fr.wikipedia.org//wiki/Pierre_Hontas",1966-07-19,"Biarritz (France)	","Naissance	19 juillet 1966
à Biarritz (France)	","Biarritz"
"https://fr.wikipedia.org//wiki/Jean-Marc_Lhermet",1967-08-14,"Montluçon (France)	","Naissance	14 août 1967
à Montluçon (France)	","Montluçon"
"https://fr.wikipedia.org//wiki/Eric_Melville",1961-06-27,"Le Cap (Afrique du Sud)","Naissance	27 juin 1961
au Cap (Afrique du Sud)	","Le Cap"
"https://fr.wikipedia.org//wiki/Philippe_Gallart",1962-12-18,"Béziers (France)	","Naissance	18 décembre 1962
à Béziers (France)	","Béziers"
"https://fr.wikipedia.org//wiki/Jean-Claude_Langlade",1963-02-02,"Clermont-Ferrand	","Naissance	2 février 1963
à Clermont-Ferrand	","Clermont-Ferrand"
"https://fr.wikipedia.org//wiki/Philippe_Saint-Andr%C3%A9",1967-04-19,"Romans-sur-Isère (France)	","Naissance	19 avril 1967
à Romans-sur-Isère (France)	","Romans-sur-Isère"
"https://fr.wikipedia.org//wiki/Abdelatif_Benazzi",1968-08-20,"Oujda (Maroc)	","Naissance	20 août 1968
à Oujda (Maroc)	","Oujda"
"https://fr.wikipedia.org//wiki/Christophe_Deslandes",1965-01-02,"Saint-Mandé (France)	","Naissance	2 janvier 1965
à Saint-Mandé (France)	","Saint-Mandé"
"https://fr.wikipedia.org//wiki/Fabrice_Heyer",1965-11-05,"Clermont-Ferrand","Naissance	
5 novembre 1965 
Clermont-Ferrand","Clermont-Ferrand"
"https://fr.wikipedia.org//wiki/Xavier_Blond_(rugby_%C3%A0_XV)",1967-08-28,"Lagny-sur-Marne	","Naissance	28 août 1967
à Lagny-sur-Marne	","Lagny-sur-Marne"
"https://fr.wikipedia.org//wiki/Aubin_Hueber",1967-04-05,"Tarbes	","Naissance	5 avril 1967
à Tarbes	","Tarbes"
"https://fr.wikipedia.org//wiki/David_Berty",1970-06-11,"Toulouse (France)	","Naissance	11 juin 1970
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Jean-Fran%C3%A7ois_Gourragne",1963-11-20,"Condom (France)	","Naissance	20 novembre 1963
à Condom (France)	","Condom"
"https://fr.wikipedia.org//wiki/Laurent_Cabannes",1964-02-06,"Reims (France)	","Naissance	6 février 1964
à Reims (France)	","Reims"
"https://fr.wikipedia.org//wiki/Gr%C3%A9goire_Lascub%C3%A9",1962-04-03,"Saint-Pée-sur-Nivelle (France)	","Naissance	3 avril 1962
à Saint-Pée-sur-Nivelle (France)	","Saint-Pée-sur-Nivelle"
"https://fr.wikipedia.org//wiki/Michel_Tachdjian",1962-06-06,"Asnières-sur-Seine","Naissance	
6 juin 1962 
Asnières-sur-Seine","Asnières-sur-Seine"
"https://fr.wikipedia.org//wiki/Jean-Marie_Cadieu",1963-10-16,"Tulle (France)	","Naissance	16 octobre 1963
à Tulle (France)	","Tulle"
"https://fr.wikipedia.org//wiki/Michel_Courtiols",1965-04-27,"Fumel (France)	","Naissance	27 avril 1965
à Fumel (France)	","Fumel"
"https://fr.wikipedia.org//wiki/Fabien_Galthi%C3%A9",1969-03-20,"Cahors (France)	","Naissance	20 mars 1969
à Cahors (France)	","Cahors"
"https://fr.wikipedia.org//wiki/Philippe_Gimbert",1966-03-20,"Firminy (France)	","Naissance	20 mars 1966
à Firminy (France)	","Firminy"
"https://fr.wikipedia.org//wiki/Vincent_Moscato",1965-07-28,"Paris (France)	","Naissance	28 juillet 1965
à Paris (France)	","Paris"
"https://fr.wikipedia.org//wiki/Serge_Simon",1967-07-03,"Nice (France)	","Naissance	3 juillet 1967
à Nice (France)	","Nice"
"https://fr.wikipedia.org//wiki/Jean-Fran%C3%A7ois_Tordo",1964-08-01,"Nice	","Naissance	1er août 1964
à Nice	","Nice"
"https://fr.wikipedia.org//wiki/Jean-Luc_Sadourny",1966-08-26,"Toulouse (France)	","Naissance	26 août 1966
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Christophe_Mougeot",1963-11-22,"Dijon","Naissance	
22 novembre 1963 
Dijon","Dijon"
"https://fr.wikipedia.org//wiki/Alain_Penaud",1969-07-19,"Juillac (France)	","Naissance	19 juillet 1969
à Juillac (France)	","Juillac"
"https://fr.wikipedia.org//wiki/S%C3%A9bastien_Viars",1971-06-24,"Aurillac (France)	","Naissance	24 juin 1971
à Aurillac (France)	","Aurillac"
"https://fr.wikipedia.org//wiki/Andries_van_Heerden",1961-10-06,"Le Cap (Afrique du Sud)	","Naissance	6 octobre 1961
à Le Cap (Afrique du Sud)	","Le Cap"
"https://fr.wikipedia.org//wiki/Pierre_Montlaur_(rugby_%C3%A0_XV)",1963-02-07,"Castelsarrasin","Naissance	
7 février 1963 
Castelsarrasin","Castelsarrasin"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Genet",1962-10-15,"Châtellerault","Naissance	
15 octobre 1962 
Châtellerault","Châtellerault"
"https://fr.wikipedia.org//wiki/Christophe_Deylaud",1964-10-02,"Toulouse (France)	","Naissance	2 octobre 1964
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Michel_Marfaing",1970-03-06,"Pamiers","Naissance	
6 mars 1970 
Pamiers","Pamiers"
"https://fr.wikipedia.org//wiki/St%C3%A9phane_Ougier",1967-10-05,"Toulouse (France)	","Naissance	5 octobre 1967
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Jean-Michel_Gonzalez",1967-07-10,"Bayonne (France)	","Naissance	10 juillet 1967
à Bayonne (France)	","Bayonne"
"https://fr.wikipedia.org//wiki/Christian_C%C5%93urveill%C3%A9",1968-03-26,"Rodez (France)	","Naissance	26 mars 1968
à Rodez (France)	","Rodez"
"https://fr.wikipedia.org//wiki/Philippe_Bernat-Salles",1970-02-17,"Pau","Naissance	
17 février 1970 
Pau","Pau"
"https://fr.wikipedia.org//wiki/Laurent_Mazas",1970-12-19,"Villefranche-de-Lauragais (France)	","Naissance	19 décembre 1970
à Villefranche-de-Lauragais (France)	","Villefranche-de-Lauragais"
"https://fr.wikipedia.org//wiki/St%C3%A9phane_Graou",1966-05-01,"Auch (France)	","Naissance	1er mai 1966
à Auch (France)	","Auch"
"https://fr.wikipedia.org//wiki/Herv%C3%A9_Couffignal",1965-09-28,"Albi (France)	","Naissance	28 septembre 1965
à Albi (France)	","Albi"
"https://fr.wikipedia.org//wiki/Yann_Lemeur",1967-03-29,"Paris (France)	","Naissance	29 mars 1967
à Paris (France)	","Paris"
"https://fr.wikipedia.org//wiki/Laurent_Verge",1965-10-21,NA,"Naissance	21 octobre 1965	",NA
"https://fr.wikipedia.org//wiki/Olivier_Merle_(rugby_%C3%A0_XV)",1965-11-14,"Chamalières (France)	","Naissance	14 novembre 1965
à Chamalières (France)	","Chamalières"
"https://fr.wikipedia.org//wiki/Olivier_Campan",1970-03-15,"Mauvezin (France)	","Naissance	15 mars 1970
à Mauvezin (France)	","Mauvezin"
"https://fr.wikipedia.org//wiki/L%C3%A9on_Loppy",1966-04-19,"La Seyne-sur-Mer","Naissance	
19 avril 1966 
La Seyne-sur-Mer","La Seyne-sur-Mer"
"https://fr.wikipedia.org//wiki/%C3%89mile_Ntamack",1970-06-25,"Lyon (France)	","Naissance	25 juin 1970
à Lyon (France)	","Lyon"
"https://fr.wikipedia.org//wiki/Laurent_B%C3%A9n%C3%A9zech",1966-12-19,"Pamiers (France)	","Naissance	19 décembre 1966
à Pamiers (France)	","Pamiers"
"https://fr.wikipedia.org//wiki/William_Techoueyres",1966-02-12,"Bordeaux (France)	","Naissance	12 février 1966
à Bordeaux (France)	","Bordeaux"
"https://fr.wikipedia.org//wiki/Olivier_Brouzet",1972-11-22,"Béziers (Hérault, France)	","Naissance	22 novembre 1972
à Béziers (Hérault, France)	","Béziers"
"https://fr.wikipedia.org//wiki/Yann_Delaigue",1973-04-05,"Toulon (France)	","Naissance	5 avril 1973
à Toulon (France)	","Toulon"
"https://fr.wikipedia.org//wiki/Alain_Macabiau",1966-05-15,"Perpignan (France)	","Naissance	15 mai 1966
à Perpignan (France)	","Perpignan"
"https://fr.wikipedia.org//wiki/Guy_Accoceberry",1967-05-05,"Vittel (France)	","Naissance	5 mai 1967
à Vittel (France)	","Vittel"
"https://fr.wikipedia.org//wiki/Christian_Califano",1972-05-16,"Toulon (France)	","Naissance	16 mai 1972
à Toulon (France)	","Toulon"
"https://fr.wikipedia.org//wiki/Arnaud_Costes",1973-06-16,"Tulle (France)	","Naissance	16 juin 1973
à Tulle (France)	","Tulle"
"https://fr.wikipedia.org//wiki/Marc_de_Rougemont",1972-05-24,"Aubagne","Naissance	
24 mai 1972 
Aubagne","Aubagne"
"https://fr.wikipedia.org//wiki/Albert_Cigagna",1960-09-25,"Toulouse (France)	","Naissance	25 septembre 1960
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Alain_Hyardet",1964-11-28,"Aix-en-Provence (France)	","Naissance	28 novembre 1964
à Aix-en-Provence (France)	","Aix-en-Provence"
"https://fr.wikipedia.org//wiki/Marc_Li%C3%A8vremont",1968-10-28,"Dakar (Sénégal)	","Naissance	28 octobre 1968
à Dakar (Sénégal)	","Dakar"
"https://fr.wikipedia.org//wiki/Franck_Tournaire",1972-12-04,"Narbonne (France)	","Naissance	4 décembre 1972
à Narbonne (France)	","Narbonne"
"https://fr.wikipedia.org//wiki/Patrick_Arlettaz",1972-04-04,"Perpignan (France)","Naissance	4 avril 1972[Note 1]
à Perpignan (France)	","Perpignan"
"https://fr.wikipedia.org//wiki/Olivier_Azam_(rugby_%C3%A0_XV)",1974-10-21,"Tarbes (France)	","Naissance	21 octobre 1974
à Tarbes (France)	","Tarbes"
"https://fr.wikipedia.org//wiki/Philippe_Carbonneau",1971-04-15,"Toulouse (France)	","Naissance	15 avril 1971
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Thomas_Castaign%C3%A8de",1975-01-21,"Mont-de-Marsan (France)	","Naissance	21 janvier 1975
à Mont-de-Marsan (France)	","Mont-de-Marsan"
"https://fr.wikipedia.org//wiki/Richard_Dourthe",1974-12-13,"Dax (France)	","Naissance	13 décembre 1974
à Dax (France)	","Dax"
"https://fr.wikipedia.org//wiki/Christophe_Juillet",1969-03-20,"Villeneuve-sur-Lot (France)	","Naissance	20 mars 1969
à Villeneuve-sur-Lot (France)	","Villeneuve-sur-Lot"
"https://fr.wikipedia.org//wiki/Fabien_Pelous",1973-12-07,"Toulouse (France)	","Naissance	7 décembre 1973
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Michel_P%C3%A9ri%C3%A9",1969-09-20,"Le Pradet	","Naissance	20 septembre 1969
à Le Pradet	","Le Pradet"
"https://fr.wikipedia.org//wiki/St%C3%A9phane_Glas",1973-11-12,"Bourgoin-Jallieu, Isère ( France)	","Naissance	12 novembre 1973
à Bourgoin-Jallieu, Isère ( France)	","Bourgoin-Jallieu"
"https://fr.wikipedia.org//wiki/Richard_Castel",1972-12-31,"Vendres (France)	","Naissance	31 décembre 1972
à Vendres (France)	","Vendres"
"https://fr.wikipedia.org//wiki/Sylvain_Dispagne",1968-02-08,"Saint-Girons (France)	","Naissance	8 février 1968
à Saint-Girons (France)	","Saint-Girons"
"https://fr.wikipedia.org//wiki/Rapha%C3%ABl_Ibanez",1973-02-17,"Dax (France)	","Naissance	17 février 1973
à Dax (France)	","Dax"
"https://fr.wikipedia.org//wiki/Herv%C3%A9_Guiraud_(rugby_%C3%A0_XV)",1966-11-25,"Castelnaudary (France)	","Naissance	25 novembre 1966
à Castelnaudary (France)	","Castelnaudary"
"https://fr.wikipedia.org//wiki/Thierry_Labrousse",1970-05-04,"Périgueux (France)	","Naissance	4 mai 1970
à Périgueux (France)	","Périgueux"
"https://fr.wikipedia.org//wiki/Hugues_Miorin",1968-10-30,"Fumel (France)	","Naissance	30 octobre 1968
à Fumel (France)	","Fumel"
"https://fr.wikipedia.org//wiki/Christophe_Moni",1972-01-15,"Nice (France)	","Naissance	15 janvier 1972
à Nice (France)	","Nice"
"https://fr.wikipedia.org//wiki/David_Venditti",1973-06-01,"Bellegarde (France)	","Naissance	1er juin 1973
à Bellegarde (France)	","Bellegarde"
"https://fr.wikipedia.org//wiki/Jean-Louis_Jordana",1968-11-07,"Lavelanet","Naissance	
7 novembre 1968 
Lavelanet","Lavelanet"
"https://fr.wikipedia.org//wiki/Thomas_Li%C3%A8vremont",1973-11-06,"Perpignan (France)	","Naissance	6 novembre 1973
à Perpignan (France)	","Perpignan"
"https://fr.wikipedia.org//wiki/Guillaume_Bouic",1970-01-21,"Bazas (France)","Naissance	
21 janvier 1970 
Gironde","Bazas"
"https://fr.wikipedia.org//wiki/Christophe_Lamaison",1971-04-08,"Dax (France)	","Naissance	8 avril 1971
à Dax (France)	","Dax"
"https://fr.wikipedia.org//wiki/Laurent_Leflamand",1968-04-04,"Cherbourg (France)	","Naissance	4 avril 1968
à Cherbourg (France)	","Cherbourg"
"https://fr.wikipedia.org//wiki/Jean-Jacques_Crenca",1969-04-03,"Marmande (France)	","Naissance	3 avril 1969
à Marmande (France)	","Marmande"
"https://fr.wikipedia.org//wiki/David_Aucagne",1973-02-14,"Vichy (France)	","Naissance	14 février 1973
à Vichy (France)	","Vichy"
"https://fr.wikipedia.org//wiki/Olivier_Magne",1973-04-11,"Aurillac (France)	","Naissance	11 avril 1973
à Aurillac (France)	","Aurillac"
"https://fr.wikipedia.org//wiki/Didier_Casade%C3%AF",1971-04-10,"Brive-la-Gaillarde (France)	","Naissance	10 avril 1971
à Brive-la-Gaillarde (France)	","Brive-la-Gaillarde"
"https://fr.wikipedia.org//wiki/Pierre_Bondouy",1970-07-30,"Villefranche-de-Lauragais (France)	","Naissance	30 juillet 1970
à Villefranche-de-Lauragais (France)	","Villefranche-de-Lauragais"
"https://fr.wikipedia.org//wiki/Ugo_Mola",1973-05-14,"Sainte-Foy-la-Grande (France)	","Naissance	14 mai 1973
à Sainte-Foy-la-Grande (France)	","Sainte-Foy-la-Grande"
"https://fr.wikipedia.org//wiki/Serge_Betsen",1974-03-25,"Kumba (Cameroun)	","Naissance	25 mars 1974
à Kumba (Cameroun)	","Kumba"
"https://fr.wikipedia.org//wiki/David_Dantiacq",1970-01-10,"Paris (France)	","Naissance	10 janvier 1970
à Paris (France)	","Paris"
"https://fr.wikipedia.org//wiki/Fr%C3%A9d%C3%A9ric_Torossian",1966-05-15,"Auch","Naissance	
15 mai 1966 
Auch","Auch"
"https://fr.wikipedia.org//wiki/David_Laperne",1972-09-13,"Oloron-Sainte-Marie (France)	","Naissance	13 septembre 1972
à Oloron-Sainte-Marie (France)	","Oloron-Sainte-Marie"
"https://fr.wikipedia.org//wiki/J%C3%A9r%C3%B4me_Cazalbou",1969-04-30,"Toulouse (France)	","Naissance	30 avril 1969
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Nicolas_Bacqu%C3%A9",1973-12-17,"Tarbes (France)	","Naissance	17 décembre 1973
à Tarbes (France)	","Tarbes"
"https://fr.wikipedia.org//wiki/C%C3%A9dric_Soulette",1972-05-30,"Béziers	","Naissance	30 mai 1972
à Béziers	","Béziers"
"https://fr.wikipedia.org//wiki/Nicolas_Brusque",1976-08-07,"Pau (France)	","Naissance	7 août 1976
à Pau (France)	","Pau"
"https://fr.wikipedia.org//wiki/Pierre_Mignoni",1977-02-28,"Toulon (France)	","Naissance	28 février 1977
à Toulon (France)	","Toulon"
"https://fr.wikipedia.org//wiki/Christophe_Dominici",1972-05-20,"Toulon (France)	","Naissance	20 mai 1972
à Toulon (France)	","Toulon"
"https://fr.wikipedia.org//wiki/Thierry_Cl%C3%A9da",1971-01-12,"Soissons","Naissance	
12 janvier 1971 
Soissons","Soissons"
"https://fr.wikipedia.org//wiki/Xavier_Garbajosa",1976-12-05,"Toulouse (France)	","Naissance	5 décembre 1976
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Jean-Marc_Au%C3%A9",1973-05-10,"Carmaux (France)	","Naissance	10 mai 1973
à Carmaux (France)	","Carmaux"
"https://fr.wikipedia.org//wiki/Franck_Comba",1971-03-16,"Hyères	","Naissance	16 mars 1971
à Hyères	","Hyères"
"https://fr.wikipedia.org//wiki/Arthur_Gomes",1969-10-05,"Ribeira de Pena (Portugal)	","Naissance	5 octobre 1969
à Ribeira de Pena (Portugal)	","Ribeira de Pena"
"https://fr.wikipedia.org//wiki/St%C3%A9phane_de_B%C3%A9sombes",1972-01-02,"Perpignan","Naissance	
2 janvier 1972 
Perpignan","Perpignan"
"https://fr.wikipedia.org//wiki/Jimmy_Marlu",1977-05-25,"Saint-Joseph, Martinique (France)	","Naissance	25 mai 1977
à Saint-Joseph, Martinique (France)	","Saint-Joseph, Martinique"
"https://fr.wikipedia.org//wiki/Thomas_Lombard",1975-06-05,"Le Chesnay (France)	","Naissance	5 juin 1975
à Le Chesnay (France)	","Le Chesnay"
"https://fr.wikipedia.org//wiki/Sylvain_Marconnet",1976-04-08,"Givors (France)	","Naissance	8 avril 1976
à Givors (France)	","Givors"
"https://fr.wikipedia.org//wiki/Marc_Raynaud",1973-03-19,"Narbonne (France)	","Naissance	19 mars 1973
à Narbonne (France)	","Narbonne"
"https://fr.wikipedia.org//wiki/Pascal_Giordani",1974-06-01,"Belfort (France)	","Naissance	1er juin 1974
à Belfort (France)	","Belfort"
"https://fr.wikipedia.org//wiki/David_Auradou",1973-11-13,"Harfleur (France)	","Naissance	13 novembre 1973
à Harfleur (France)	","Harfleur"
"https://fr.wikipedia.org//wiki/Christian_Labit",1971-02-11,"Lézignan-Corbières (France)	","Naissance	11 février 1971
à Lézignan-Corbières (France)	","Lézignan-Corbières"
"https://fr.wikipedia.org//wiki/Christophe_Laussucq",1973-05-20,"Bordeaux (France)	","Naissance	20 mai 1973
à Bordeaux (France)	","Bordeaux"
"https://fr.wikipedia.org//wiki/Jean-Luc_Aqua",1968-03-03,"Aubagne","Naissance	
3 mars 1968 
Aubagne","Aubagne"
"https://fr.wikipedia.org//wiki/Guillaume_Delmotte",1977-10-25,"Fréjus (Var) (France)	","Naissance	25 octobre 1977
à Fréjus (Var) (France)	","Fréjus"
"https://fr.wikipedia.org//wiki/Lionel_Mallier",1974-03-06,"Grenoble (France)	","Naissance	6 mars 1974
à Grenoble (France)	","Grenoble"
"https://fr.wikipedia.org//wiki/Olivier_Sarram%C3%A9a",1975-10-20,"Tarbes (France)	","Naissance	20 octobre 1975
à Tarbes (France)	","Tarbes"
"https://fr.wikipedia.org//wiki/G%C3%A9rald_Merceron",1973-02-25,"Cognac (Charente)	","Naissance	25 février 1973
à Cognac (Charente)	","Cognac"
"https://fr.wikipedia.org//wiki/%C3%89ric_Artiguste",1970-07-16,"Lourdes (France)	","Naissance	16 juillet 1970
à Lourdes (France)	","Lourdes"
"https://fr.wikipedia.org//wiki/Alexandre_Chazalet",1972-03-13,"Valence (France)","Naissance	
13 mars 1972 
Valence","Valence"
"https://fr.wikipedia.org//wiki/David_G%C3%A9rard",1977-11-26,"Toulon (France)	","Naissance	26 novembre 1977
à Toulon (France)	","Toulon"
"https://fr.wikipedia.org//wiki/St%C3%A9phane_Castaign%C3%A8de",1969-09-30,"Mont-de-Marsan	","Naissance	30 septembre 1969
à Mont-de-Marsan	","Mont-de-Marsan"
"https://fr.wikipedia.org//wiki/Pieter_de_Villiers",1972-07-03,"Malmesbury (Afrique du Sud)	","Naissance	3 juillet 1972
à Malmesbury (Afrique du Sud)	","Malmesbury"
"https://fr.wikipedia.org//wiki/C%C3%A9dric_Desbrosse",1971-11-09,"Sainte-Foy-lès-Lyon (France)	","Naissance	9 novembre 1971
à Sainte-Foy-lès-Lyon (France)	","Sainte-Foy-lès-Lyon"
"https://fr.wikipedia.org//wiki/Legi_Matiu",1969-01-17,"Auckland (Nouvelle-Zélande)	","Naissance	17 janvier 1969
à Auckland (Nouvelle-Zélande)	","Auckland"
"https://fr.wikipedia.org//wiki/S%C3%A9bastien_Chabal",1977-12-08,"Valence (France)	","Naissance	8 décembre 1977
à Valence (France)	","Valence"
"https://fr.wikipedia.org//wiki/Jean_Daud%C3%A9",1973-10-20,"Nîmes (Gard, France)	","Naissance	20 octobre 1973
à Nîmes (Gard, France)	","Nîmes"
"https://fr.wikipedia.org//wiki/Jean-Baptiste_%C3%89lissalde",1977-11-23,"La Rochelle (France)	","Naissance	23 novembre 1977
à La Rochelle (France)	","La Rochelle"
"https://fr.wikipedia.org//wiki/David_Bory",1976-03-08,"Vichy (France)	","Naissance	8 mars 1976
à Vichy (France)	","Vichy"
"https://fr.wikipedia.org//wiki/Franck_Belot",1972-03-18,"Athis-Mons (France)	","Naissance	18 mars 1972
à Athis-Mons (France)	","Athis-Mons"
"https://fr.wikipedia.org//wiki/C%C3%A9dric_Heymans",1978-07-20,"Brive-la-Gaillarde (France)	","Naissance	20 juillet 1978
à Brive-la-Gaillarde (France)	","Brive-la-Gaillarde"
"https://fr.wikipedia.org//wiki/Alexandre_Audebert",1977-08-04,"Suresnes (France)	","Naissance	4 août 1977
à Suresnes (France)	","Suresnes"
"https://fr.wikipedia.org//wiki/Fr%C3%A9d%C3%A9ric_Cermeno",1979-06-20,"Perpignan","Naissance	
20 juin 1979 
Perpignan","Perpignan"
"https://fr.wikipedia.org//wiki/Patrice_Collazo",1974-04-27,"La Seyne-sur-Mer (France)	","Naissance	27 avril 1974
à La Seyne-sur-Mer (France)	","La Seyne-sur-Mer"
"https://fr.wikipedia.org//wiki/Fabrice_Lalanne",1971-02-09,NA,"Naissance	9 février 1971	",NA
"https://fr.wikipedia.org//wiki/Lionel_Nallet",1976-09-14,"Bourg-en-Bresse (France)	","Naissance	14 septembre 1976
à Bourg-en-Bresse (France)	","Bourg-en-Bresse"
"https://fr.wikipedia.org//wiki/Jean-Marc_Souverbie",1975-04-09,"Pau","Naissance	
9 avril 1975 
Pau","Pau"
"https://fr.wikipedia.org//wiki/Jean-Charles_Cistacq",1974-07-22,"Auch (France)	","Naissance	22 juillet 1974
à Auch (France)	","Auch"
"https://fr.wikipedia.org//wiki/Alessio_Galasso",1974-05-29,"Dakar (Sénégal)	","Naissance	29 mai 1974
à Dakar (Sénégal)	","Dakar"
"https://fr.wikipedia.org//wiki/Olivier_Milloud",1975-12-09,"Saint-Vallier (France)	","Naissance	9 décembre 1975
à Saint-Vallier (France)	","Saint-Vallier"
"https://fr.wikipedia.org//wiki/Fabrice_Landreau",1968-08-01,"Angoulême (France)	","Naissance	1er août 1968
à Angoulême (France)	","Angoulême"
"https://fr.wikipedia.org//wiki/Mathieu_Dourthe",1976-07-22,"Dax (France)	","Naissance	22 juillet 1976
à Dax (France)	","Dax"
"https://fr.wikipedia.org//wiki/S%C3%A9bastien_Bonetti",1977-09-22,"Bergerac (France)	","Naissance	22 septembre 1977
à Bergerac (France)	","Bergerac"
"https://fr.wikipedia.org//wiki/Christophe_Milh%C3%A8res",1972-01-03,"Bayonne (France)	","Naissance	3 janvier 1972
à Bayonne (France)	","Bayonne"
"https://fr.wikipedia.org//wiki/Yannick_Jauzion",1978-07-28,"Castres (France)	","Naissance	28 juillet 1978
à Castres (France)	","Castres"
